title,url,description,duration,thumbnail
Coding Challenge #159: Simple Pendulum Simulation,https://www.youtube.com/watch?v=NBWMtlbbOag,"Choo choo! In this challenge, I build on chapter 3 (Oscillating Motion) of the Nature of Code series and simulate a simple pendulum in p5.js via angular acceleration. https://thecodingtrain.com/cha...",1334,https://i.ytimg.com/vi/NBWMtlbbOag/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCaCEzF-zdTf2tUS8aSkXjOmU2c6g
3.7: Additive Waves - The Nature of Code,https://www.youtube.com/watch?v=okfZRl4Xw-c,"This video builds on the previous sine wave visualization in p5.js example. Here, I build a Wave class with variables for period, amplitude, and phase, and demonstrate how to add multiple wave...",783,https://i.ytimg.com/vi/okfZRl4Xw-c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBKEneN1BB4dn4-kZGuzeY4YthJVQ
3.6 Graphing Sine Wave - Nature of Code,https://www.youtube.com/watch?v=JLAc9hMtcxk,What does a sine wave look like? In this video I look at how to graph and animate a sine wave in p5.js varying the period and phase. Code: https://thecodingtrain.com/tracks/the-nature-of-code-2/noc...,621,https://i.ytimg.com/vi/JLAc9hMtcxk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLArcejVwtITVr7vbvGBuDozdSUKrw
3.5 Simple Harmonic Motion - Nature of Code,https://www.youtube.com/watch?v=m463X1cqV6s,"What is a sine wave? In this video, I demonstrate how to use the sin() function in p5.js to simulate simple harmonic motion. Code: https://thecodingtrain.com/tracks/the-nature-of-code-2/noc/3-angle...",730,https://i.ytimg.com/vi/m463X1cqV6s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCjWdI9WFNqr8JdIQ6Rtrm5_wvAug
3.4 Polar Coordinates - The Nature of Code,https://www.youtube.com/watch?v=O5wjXoFrau4,"It’s finally time to dive into the trigonometric functions—sine, cosine, tangent—and take a close look at thinking in polar coordinates with p5.js! Code: https://thecodingtrain.com/tracks/the...",994,https://i.ytimg.com/vi/O5wjXoFrau4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCAgvA1kdaMEm_fHElhw-0nTeG0ww
3.3: Angles and Vectors - Nature of Code,https://www.youtube.com/watch?v=oXwCVDXS2Lg,"In this video, I tackle a common question, how do you draw an object pointing in the direction it’s moving? I demonstrate how to calculate the angle associated with the direction vector as...",579,https://i.ytimg.com/vi/oXwCVDXS2Lg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB7BcwxaxuTknIxkY8xyCHDzZ3xcQ
3.2 Angular Motion - Nature of Code,https://www.youtube.com/watch?v=i2ROE_mAhU0,"In this video of Chapter 3, I explain how to apply the concepts of motion from the previous chapter to angles. Then I demonstrate how to use angular motion in a sketch in p5.js. Code: https://theco...",593,https://i.ytimg.com/vi/i2ROE_mAhU0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA8yUdxLI73RCJ07_s8Ki-ZvfolBQ
3.1 Angles and Rotation - Nature of Code,https://www.youtube.com/watch?v=DMg-WRfNB60,"Welcome to Chapter 3 of The Nature of Code: Oscillating Motion! I begin in this video by explaining angles, the different units of measurements for angles: degrees and radians, and how to rotate...",669,https://i.ytimg.com/vi/DMg-WRfNB60/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGe0l-lEimErtzkHNYHvPbm8JC8Q
Discord Bots 6: Building a Command Handler,https://www.youtube.com/watch?v=B60Q74FHFBQ,"In this video I demonstrate how to manage multiple Discord bot commands with ""a command handler"" built with CommonJS and require() in node.js.💻 https://thecodingtrain.com/learning/bots/discord/0...",1166,https://i.ytimg.com/vi/B60Q74FHFBQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAszYGw1Rb5z71AHInmX943jj6rCQ
Discord Bots 5: Posting GIFs,https://www.youtube.com/watch?v=9P1rB2MY4ZA,"In this video, I demonstrate how to post GIFs to Discord from a bot. 💻 Code: https://thecodingtrain.com/learning/bots/discord/05-posting-gifs.html

🎥 Next video: https://youtu.be/B60Q74FHFBQ...",908,https://i.ytimg.com/vi/9P1rB2MY4ZA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAvhED96fuXkiQTcVuqKbASDjK4Ag
ml5.js: Classifying Drawings with DoodleNet,https://www.youtube.com/watch?v=ABN_DWnM5GQ,"Quick, draw! In this video, I demonstrate how to use the DoodleNet pre-trained machine learning model to classify drawings of cats, strawberries, and other common doodles in JavaScript (with...",723,https://i.ytimg.com/vi/ABN_DWnM5GQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAhd4zpITzbNXqVesYC8Hr6daljSQ
Coding Challenge 158: Shape Classifier Neural Network with ml5.js,https://www.youtube.com/watch?v=3MqJzMvHE3E,"In this challenge, I demonstrate the entire process of training and deploying a machine learning classification model in JavaScript -- data collection, model training, and prediction! 💻...",2163,https://i.ytimg.com/vi/3MqJzMvHE3E/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCkuF3xXAXhl470yF_0CGcetUSwog
Discord Bots 4: Hiding API Keys with .env,https://www.youtube.com/watch?v=G2Yns7NUSq4,In this video I demonstrate how to use the node dotenv package along with a .env file to store (and hide!) API keys outside of the source code. 💻 https://thecodingtrain.com/learning/bots/discord...,381,https://i.ytimg.com/vi/G2Yns7NUSq4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDanbsnsCtL7buIGJ3lXHJk90LbFw
ml5.js: Training a Convolutional Neural Network for Image Classification,https://www.youtube.com/watch?v=hWurN0XhzLY,"In this video, I update the previous classification example (with pixels) and incorporate a convolutional neural network in ml5.js! Code: https://thecodingtrain.com/tracks/ml5js-beginners-guide/ml5...",1116,https://i.ytimg.com/vi/hWurN0XhzLY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCDBpjsgRQ3lct9hvS7NtfhjJnMVw
Discord Bots 3: Coding a Bot with discord.js,https://www.youtube.com/watch?v=8k-zyUyuvlM,"It's finally time to write some code! In this video, I demonstrate the very basics of coding a ""hello world""-style bot with discord.js.

💻 Code: https://thecodingtrain.com/learning/bots/discord/...",1140,https://i.ytimg.com/vi/8k-zyUyuvlM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGdahnNLTagg41irp_wXZuotu2kQ
Discord Bots 2: Discord Developer Portal,https://www.youtube.com/watch?v=ibtXXoMxaho,"In this video I demonstrate how use the discord developer portal to create a bot application and add it to a specific discord server using the client id.

Link template to add bot to a server:...",465,https://i.ytimg.com/vi/ibtXXoMxaho/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD4z8JiYOiHUykvrz_Fpt4pIB-o-w
Discord Bots 1: Introduction,https://www.youtube.com/watch?v=7A-bnPlxj4k,"Introducing a new series: How to Make a Discord bot! This video covers the tools I plan to use to create and code a Discord bot.

🎥 Next video: https://youtu.be/ibtXXoMxaho
🎥 All videos:...",627,https://i.ytimg.com/vi/7A-bnPlxj4k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBEHIFnb-RIA5J6kdUXq16A-W2edA
Coding Challenge #157: Zoom Annotations with Machine Learning + p5.js,https://www.youtube.com/watch?v=9z9mbiOZqSs,"Liven up your video calls with p5.js, ml5.js, Teachable Machine, and OBS Studio!
💻 Code: https://thecodingtrain.com/challenges/157-zoom-annotations

Links discussed in this video:
🔗 Comic-Boo...",1336,https://i.ytimg.com/vi/9z9mbiOZqSs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAlrq8AvDnBDQ9q43NafsakhOWKbg
ml5.js: Object Detection with COCO-SSD,https://www.youtube.com/watch?v=QEzRxnuaZCk,"I cover object detection in ml5.js with the COCO-SSD pre-trained model. Code: https://thecodingtrain.com/tracks/ml5js-beginners-guide/ml5/1-classification/3-object-detection

🚀 Watch this...",932,https://i.ytimg.com/vi/QEzRxnuaZCk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCyqmSqWBFElGp2aFLel6Ns2VLqBQ
Hosting a p5.js sketch with GitHub Pages,https://www.youtube.com/watch?v=ZneWjyn18e8,"How to host your p5.js sketch with GitHub pages, updated for 2020!

📋console steps: https://gist.github.com/shiffman/9cd8f3550b7db5047d66d164234612f4
🌈rainbow README: https://github.com/Codin...",1049,https://i.ytimg.com/vi/ZneWjyn18e8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVYWFlid0IVPHxcyLujnISKmWC3w
Coding Marching Squares,https://www.youtube.com/watch?v=0ZONMNUKTfU,"In this episode of Coding in the Cabana, Gloria Pickle and I investigate the Marching Squares algorithm and apply it to Open Simplex Noise in Processing. Code: https://thecodingtrain.com/challenges...",1588,https://i.ytimg.com/vi/0ZONMNUKTfU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB1BFS6n0RO_5UIRmY2tyhS3bbILg
Guest Conductor: Amigoscode,https://www.youtube.com/watch?v=SSSRI4TwloA,"If you identify as Black and would like to share your story, I am opening this platform for you. You can share your joy for creative coding and software development and teach the audience about...",902,https://i.ytimg.com/vi/SSSRI4TwloA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCLZlEqo7_T6f8HbAX4UKb-RLFiLQ
Coding Worley Noise,https://www.youtube.com/watch?v=4066MndcyCk,"Coding in the Cabana is a series where I attempt challenges from my garden cabana in Brooklyn, NY. In this episode, I explore the beauty of Worley noise. Code: https://thecodingtrain.com/challenges...",940,https://i.ytimg.com/vi/4066MndcyCk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAcFgWV4sFDQm1k55HBH_JwNXNHfg
2.5 Gravitational Attraction - The Nature of Code,https://www.youtube.com/watch?v=EpgB3cNhKPM,"In this video, I demonstrate how to apply Newton’s Law of Universal Gravitation in p5.js using vectors and forces. Code: https://thecodingtrain.com/tracks/the-nature-of-code-2/noc/2-forces/5-grav...",997,https://i.ytimg.com/vi/EpgB3cNhKPM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9x6CYzGcjplAOS9ZhNDZbWnaS9Q
2.4 Drag Force - The Nature of Code,https://www.youtube.com/watch?v=DxFDgOYEoy8,In this video I implement the formula for a “drag” force with p5.js (also known as air resistance or fluid resistance) and similar objects falling into a liquid. Code: https://thecodingtrain.co...,664,https://i.ytimg.com/vi/DxFDgOYEoy8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAYomNUeTy-kSo0OQA5D34yW49_FA
2.3 Friction Force - The Nature of Code,https://www.youtube.com/watch?v=WBdhAuWS6X8,"In this video, I cover how to read the formula for kinetic friction and incorporate it into a p5.js sketch with the Mover applyForce() function. Code: https://thecodingtrain.com/tracks/the-nature-o...",885,https://i.ytimg.com/vi/WBdhAuWS6X8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLARAxjk9M8OaTMTl9HugWsyr4Wugg
2.2 Mass and Acceleration - The Nature of Code,https://www.youtube.com/watch?v=L7CECWLdTmo,"In this video, I add a mass property to the Mover class and examine how a mass property impacts gravity and wind forces. Code: https://thecodingtrain.com/tracks/the-nature-of-code-2/noc/2-forces/2-...",733,https://i.ytimg.com/vi/L7CECWLdTmo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCfWI_hhwEDlBsycFJt6PvTEnmjjQ
2.1 Simulating Forces: Gravity and Wind - The Nature of Code,https://www.youtube.com/watch?v=Uibl0UE4VH8,"In this video I introduce Newton's Laws of Motion, and apply the concept of a ""force"" to a p5.js sketch with a mover object and two forces: gravity and wind. Code: https://thecodingtrain.com/tracks...",1452,https://i.ytimg.com/vi/Uibl0UE4VH8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCEsmTSuW0gZ3WSgMqCb7EhMq-NCg
1.6 Acceleration Vector - The Nature of Code,https://www.youtube.com/watch?v=T84AWnntxZA,"In this video, I add an “acceleration” vector to the Mover object and create an example where the object accelerates towards the mouse location. This is the foundation on which I will build...",644,https://i.ytimg.com/vi/T84AWnntxZA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD1WMCGaupkqL9WWLKFj2ZDb8OlUA
1.5 A Unit Vector (Normalize) - The Nature of Code,https://www.youtube.com/watch?v=ttz05d8DSOs,"In this video, I explain the concept of a “unit vector,” what it means to “normalize” a vector, and take a look at the p5.js functions: p5.Vector.mag(), p5.Vector.normalize(), p5.Vector.set...",855,https://i.ytimg.com/vi/ttz05d8DSOs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBbuvi_577Fe1vc_PMp0WoPyZV_aA
1.4 Static Functions - The Nature of Code,https://www.youtube.com/watch?v=YN8Q-QEmQ8Y,"In this video, I discuss the difference between static and instance functions in JavaScript and how they are used in the p5.Vector class. Code: https://thecodingtrain.com/tracks/the-nature-of-code-...",576,https://i.ytimg.com/vi/YN8Q-QEmQ8Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAn-lELgdI0miL22LFyDpSGj5VcYw
1.3 Random Vectors - The Nature of Code,https://www.youtube.com/watch?v=jupjuq9Jl-M,"This video covers how to initialize a p5.js vector with p5.Vector.random2D(). Code: https://thecodingtrain.com/tracks/the-nature-of-code-2/noc/1-vectors/3-random-vectors

🚀 Watch this video...",539,https://i.ytimg.com/vi/jupjuq9Jl-M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBRNk6mLyxtx_bTD7NLnuiV63UAqg
Coding Challenge #156: Peeking inside Pi,https://www.youtube.com/watch?v=MEdpRYyjz_0,"🥧 Happy Pi Day 2020! In this challenge, I build a simple web application using p5.js and node.js to search in the first billion digits of Pi. Code: https://thecodingtrain.com/challenges/156-peek...",1839,https://i.ytimg.com/vi/MEdpRYyjz_0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGx6MTGNV7ZKNoOurqOH6M4fgqTg
1.2 Vector Math - The Nature of Code,https://www.youtube.com/watch?v=Rob0pbE7kks,This video covers the very basics of vector math focusing on vector addition and looks at how to apply the concept of velocity to a position vector in the random walker example. Code: https://theco...,717,https://i.ytimg.com/vi/Rob0pbE7kks/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAoBP5dafrgt-EHCxQndZlWCwMRow
1.1 What is a Vector? - The Nature of Code,https://www.youtube.com/watch?v=bKEaK7WNLzM,Welcome to Nature of Code Chapter 1: Vectors! What is a vector? How do they work in p5.js? These questions will all be answered in this first section of this series on p5.Vector. Code: https://thec...,943,https://i.ytimg.com/vi/bKEaK7WNLzM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDu33u2E-ILw1mTY_viLWTVPND1Cg
Introduction,https://www.youtube.com/watch?v=3slqsMHKLng,"Welcome again to Nature of Code! Here, I give a quick overview of the ""Introduction"" section of The Nature of Code.

🔗https://thecodingtrain.com/learning/nature-of-code/0.1-introduction.html...",75,https://i.ytimg.com/vi/3slqsMHKLng/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAKSA04NCIt8RSGhhO6tJxguY799g
Welcome to The Nature of Code with p5.js!,https://www.youtube.com/watch?v=70MQ-FugwbI,"Welcome to the Nature of Code 2.0 ! In this video, I go over the playlist and introduce the content to come. 

Links discussed in this video: 
🔗 The Nature of Code: https://natureofcode.com/book...",277,https://i.ytimg.com/vi/70MQ-FugwbI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDYh9syXL9KekarPYYxxiUWB2nJqw
ml5.js: What is a Convolutional Neural Network Part 2 - Max Pooling,https://www.youtube.com/watch?v=pRWq_mtuppU,"Part 2 of this video on Convolutional Neural Networks covers on the concept of ""max pooling."" Code: https://thecodingtrain.com/tracks/ml5js-beginners-guide/ml5/8-convolutional-neural-network/3-max-...",1440,https://i.ytimg.com/vi/pRWq_mtuppU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC23X3OpHRKMIlFxI9Yvp_OCq8hIA
ml5.js: What is a Convolutional Neural Network Part 1 - Filters,https://www.youtube.com/watch?v=qPKsVAI_W6M,"This video covers the architecture of a Convolutional Neural Network, focusing on the concept of ""filters"". Code: https://thecodingtrain.com/tracks/ml5js-beginners-guide/ml5/8-convolutional-neural-...",1684,https://i.ytimg.com/vi/qPKsVAI_W6M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAJYJPS2Ni21loIURj2AIGBxfNrJg
Coding the Hilbert Curve,https://www.youtube.com/watch?v=dSK-MW-zuAc,"Coding in the Cabana is a series where I attempt challenges from my garden cabana in Brooklyn, NY. In this episode, I animate the path of the classic ""space filling curve"" known as the Hilbert...",1688,https://i.ytimg.com/vi/dSK-MW-zuAc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzeSTAvS5yn-kWvpoUUIkbIzDytQ
ml5.js: Train a Neural Network with Pixels as Input,https://www.youtube.com/watch?v=UaKab6h9Z0I,This tutorial builds on ml5.neuralNetwork() videos examining raw pixels as inputs to a neural network. This sets the stage for a discussion on convolutional neural networks. Code: https://thecoding...,1118,https://i.ytimg.com/vi/UaKab6h9Z0I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA6hwPj6w3WecNH5Wy0QZq1BBfJhw
ml5.js: Pose Regression with PoseNet and ml5.neuralNetwork(),https://www.youtube.com/watch?v=lob74HqHYJ0,"This tutorial builds on the previous video combining PoseNet and ml5.neuralNetwork(). Once again, the output of the pre-trained model (the ""pose"" itself) is the input to an ml5.js neural network....",1105,https://i.ytimg.com/vi/lob74HqHYJ0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBHYT264KzLGK8cgKA5jiO6mZQ_tg
ml5.js: Pose Classification with PoseNet and ml5.neuralNetwork(),https://www.youtube.com/watch?v=FYgYyq-xqAw,"This tutorial combines PoseNet and ml5.neuralNetwork(). I use the output of the pre-trained model (the ""pose"" itself) as the inputs to an ml5.js neural network classifier. Code: https://thecodingtr...",1594,https://i.ytimg.com/vi/FYgYyq-xqAw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBVumqWCeogLDoDQNSa-IbvdQFrtA
ml5.js Pose Estimation with PoseNet,https://www.youtube.com/watch?v=OIo-DIOkNVg,In this video I cover pose estimation: finding the keypoints of person's pose and skeleton using the pre-trained machine learning model PoseNet (in JavaScript with p5.js and ml5.js). Code:...,865,https://i.ytimg.com/vi/OIo-DIOkNVg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBsT9xc5NMpXqfYz9b7NjgqQXJfdw
ITP/IMA Winter Show 2019,https://www.youtube.com/watch?v=0LMNNsxPfJU,"A two day exhibition of recent creative interactive projects by the students of ITP and IMA.
 
The Winter Show features projects from the Interactive Telecommunications Program (ITP) graduate...",1071,https://i.ytimg.com/vi/0LMNNsxPfJU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC8DgpnF5QX-bHtnNzYhcsinbnR3w
Coding Challenge #155: Kaleidoscope Snowflake Design,https://www.youtube.com/watch?v=R3C2giDfmO8,"Happy holidays! #SupportP5! This video shows an attempt to make a snowflake from a ""kaleidoscope painting"" effect. Code: https://thecodingtrain.com/challenges/155-kaleidoscope-snowflake

🕹️...",1418,https://i.ytimg.com/vi/R3C2giDfmO8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDCJyQcgNrvtjCRwDs_uGa8vy95Dg
Minimax Algorithm for Tic Tac Toe (Coding Challenge 154),https://www.youtube.com/watch?v=trKjYdBASyQ,In this challenge I take the Tic Tac Toe game from coding challenge #149 and add an AI opponent for a human player by implenenting the Minimax algorithm. Code: https://thecodingtrain.com/challenges...,1593,https://i.ytimg.com/vi/trKjYdBASyQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA_7PhpCK_oi2Pkc7TTq8I-b1ZZXA
